timestamp;e1Detector_E12_0_0;e1Detector_E12_1_1;e1Detector_E32_1_2;e1Detector_E32_0_3;e1Detector_E23_0_4;e1Detector_E23_1_5;e1Detector_E43_1_6;e1Detector_E43_0_7;e1Detector_E34_0_8;e1Detector_E34_1_9;e1Detector_E54_1_10;e1Detector_E54_0_11;e1Detector_E45_0_12;e1Detector_E45_1_13;e1Detector_E65_1_14;e1Detector_E65_0_15;e1Detector_E56_0_16;e1Detector_E56_1_17;e1Detector_E76_1_18;e1Detector_E76_0_19;e1Detector_E67_0_20;e1Detector_E67_1_21;e1Detector_E87_1_22;e1Detector_E87_0_23;e1Detector_E78_0_24;e1Detector_E78_1_25;e1Detector_E98_1_26;e1Detector_E98_0_27;e1Detector_E89_0_28;e1Detector_E89_1_29;e1Detector_E09_1_30;e1Detector_E09_0_31;out_e1Detector_E21_0_0;out_e1Detector_E21_1_1;out_e1Detector_E32_1_2;out_e1Detector_E32_0_3;out_e1Detector_E23_0_4;out_e1Detector_E23_1_5;out_e1Detector_E43_1_6;out_e1Detector_E43_0_7;out_e1Detector_E34_0_8;out_e1Detector_E34_1_9;out_e1Detector_E54_1_10;out_e1Detector_E54_0_11;out_e1Detector_E45_0_12;out_e1Detector_E45_1_13;out_e1Detector_E65_1_14;out_e1Detector_E65_0_15;out_e1Detector_E56_0_16;out_e1Detector_E56_1_17;out_e1Detector_E76_1_18;out_e1Detector_E76_0_19;out_e1Detector_E67_0_20;out_e1Detector_E67_1_21;out_e1Detector_E87_1_22;out_e1Detector_E87_0_23;out_e1Detector_E78_0_24;out_e1Detector_E78_1_25;out_e1Detector_E98_1_26;out_e1Detector_E98_0_27;out_e1Detector_E89_0_28;out_e1Detector_E89_1_29;out_e1Detector_E90_1_30;out_e1Detector_E90_0_31;Intersection_2;Intersection_3;Intersection_4;Intersection_5;Intersection_6;Intersection_7;Intersection_8;Intersection_9;E12;E32;E23;E43;E34;E54;E45;E65;E56;E76;E67;E87;E78;E98;E89;E09;out_E21;out_E23;out_E32;out_E34;out_E43;out_E45;out_E54;out_E56;out_E65;out_E67;out_E76;out_E78;out_E87;out_E89;out_E98;out_E90;I2;I3;I4;I5;I6;I7;I8;I9
3462;('down_1295',);('down_1290',);();();();();();();('down_1271',);();();();();();();();();();();('up_1231',);();();('up_1240',);('up_1234',);();();();();();();('up_1257',);('up_1249',);('up_1144',);('up_1162',);();();();();('up_1183',);('up_1177',);();();();();();();('up_1220',);();('down_1246',);('down_1260',);();();();();();('up_1244',);();('down_1181',);();();();();('down_1146',);();0;0;0;0;0;0;0;0;4;2;0;0;2;2;0;0;0;1;3;1;0;0;3;4;2;0;0;0;5;0;0;2;0;0;0;4;1;0;0;5;8;0;11;2;1;10;1;14
3463;();();();('up_1166',);();();();();('down_1272',);('down_1286',);();();();();();();();();('up_1229',);();();();();();('down_1152',);('down_1171',);();();();();();();('up_1155',);('up_1160',);();();();();();('up_1169',);();();();();();();();('up_1214',);('down_1237',);();();();();();();();('down_1176',);('down_1188',);();();();();();('down_1137',);0;0;0;0;0;0;0;0;4;2;0;0;3;2;0;0;0;2;1;3;1;0;2;4;1;0;0;0;5;0;0;0;0;0;0;5;0;0;1;5;8;0;10;0;2;11;1;14
3464;('down_1281',);();();();();();();();();();();();();();();();();();();('up_1230',);();();('up_1245',);('up_1238',);();();();();();();('up_1266',);('up_1253',);('up_1157',);();();();();();('up_1192',);('up_1185',);();();();();();();();();();('down_1239',);();();();();();('up_1242',);('down_1182',);();();();();();('down_1147',);();1;1;1;1;1;1;1;1;5;3;0;0;4;0;0;0;0;3;0;4;2;0;1;4;0;1;0;0;5;0;0;0;0;0;0;6;0;0;2;5;9;0;10;0;3;11;2;14
3465;();();();();();();();();('down_1269',);();();();();();();();();();();();();();();('up_1241',);('down_1156',);('down_1180',);();();();();();();();();();();();();('up_1200',);();();();();();();();();();();();();();();();();();();('down_1186',);();();();();('down_1153',);('down_1141',);1;1;1;1;1;1;1;1;3;1;0;0;4;0;0;0;0;3;0;4;3;0;0;4;0;1;0;0;4;0;0;0;0;0;0;5;0;0;3;5;9;0;8;0;4;10;3;14
3466;();();();();();();();();();('down_1288',);();();();();();();();();('up_1227',);('up_1225',);();();('up_1247',);();();();();();();();();();();();();();();();();('up_1189',);();();();();();();();();();();();();();();();();('down_1194',);('down_1190',);();();();();();('down_1140',);1;1;1;1;1;1;1;1;3;1;0;0;6;0;0;0;0;4;0;5;4;0;0;4;2;3;0;0;4;0;0;0;0;0;1;4;0;0;4;4;9;0;10;0;5;10;4;12
3467;('down_1306',);('down_1308',);();();();();();();();('down_1283',);();();();('down_1263',);();();();();();();();();();();();();();();();();();('up_1268',);();();();();();();('up_1193',);('up_1179',);();();();();();();();();();();();();();();();();('down_1197',);('down_1196',);();('up_1250',);();();('down_1149',);();1;1;1;1;1;1;1;1;4;1;0;0;6;0;0;0;0;5;0;6;4;0;0;5;2;3;0;0;2;0;0;0;1;0;1;3;0;0;3;3;10;0;8;0;6;10;4;11
3468;();();();();();();('up_1168',);('up_1164',);('down_1274',);();();();('down_1256',);();();();();();();();();();();('up_1248',);();('down_1159',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1198',);();('up_1259',);();();();('down_1165',);('down_1143',);1;1;1;1;1;1;1;1;5;1;0;0;8;0;1;0;0;5;0;7;5;0;0;5;2;2;0;0;1;0;0;0;1;0;1;1;0;0;2;2;10;0;9;1;6;9;5;9
3469;();();();();();();('up_1170',);();('down_1280',);();();();();('down_1264',);();();();();();();();();();('up_1244',);('down_1178',);('down_1181',);();();();();('up_1270',);();();();();();('down_1291',);();();('up_1184',);();();();();();();();();();();();();();();();();();('down_1199',);();();();();();('down_1148',);1;1;1;1;1;1;1;1;5;1;0;2;8;0;2;0;0;5;0;7;7;0;0;5;2;2;0;0;0;0;0;0;1;0;1;0;0;0;1;1;10;2;8;2;6;8;7;7
3470;('down_1315',);('down_1316',);();();();();();('up_1167',);();('down_1275',);();();('down_1265',);();();();();();();();();();();();('down_1176',);();();();();();();();();('up_1163',);();();('down_1297',);();('up_1187',);();();();();();();();();();();();();('up_1236',);();();();();('down_1201',);();('up_1258',);('up_1251',);();();();();2;2;2;2;2;2;2;2;6;1;0;4;9;0;4;0;0;5;0;8;7;0;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;4;9;4;6;8;7;6
3471;();();();();();();('up_1174',);();();();();();();();();();();();();();();();();();();('down_1188',);();();();();();();('up_1158',);();();();();('down_1289',);();();();();();();();();();('up_1233',);();();();();();();();();();();();();();();();('down_1161',);2;2;2;2;2;2;2;2;7;1;0;5;10;0;4;0;0;5;0;8;9;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;10;4;5;8;9;6
3472;();();();();();();('up_1175',);('up_1173',);();();();();('down_1262',);();();();();();();();();();();('up_1242',);('down_1182',);('down_1186',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;7;1;0;6;10;0;4;0;0;5;0;9;11;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;10;4;5;9;11;6
3473;();();();();();();();('up_1172',);();();();();();();();();();();();();();();();();('down_1194',);('down_1190',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;7;1;0;7;10;0;5;0;0;5;0;9;11;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;10;5;5;9;11;6
3474;();();();();();();('up_1191',);('up_1177',);();();();();();();();();();();();();();();();();();();();();();();('up_1279',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;7;1;0;9;10;0;5;0;0;5;0;9;13;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;10;5;5;9;13;7
3475;();();();();();();('up_1183',);();();();();();();();();();();();();();();();();();('down_1197',);('down_1196',);();();();();();('up_1261',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;7;1;0;10;10;0;5;0;0;5;0;9;15;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;10;5;5;9;15;7
3476;();();();();();();();('up_1169',);();();();();();();();();();();();();();();();();('down_1198',);('down_1199',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;7;1;0;12;10;0;5;0;0;5;0;9;15;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12;10;5;5;9;15;8
3477;();();();();();();('up_1192',);('up_1185',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;7;1;0;13;10;0;5;0;0;5;0;9;17;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;13;10;5;5;9;17;8
3478;();('down_1304',);();();();();('up_1200',);();();();();();();();();();();();();();();();();();('down_1201',);();();();();();('up_1276',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;7;1;0;14;10;0;5;0;0;5;0;9;18;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;14;10;5;5;9;18;9
3479;();();();();();();();('up_1189',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;8;1;0;16;10;0;5;0;0;5;0;9;18;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;16;10;5;5;9;18;9
3480;();();();();('down_1291',);();('up_1193',);('up_1179',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;8;1;0;16;10;0;5;0;0;5;0;9;18;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;16;10;5;5;9;18;9
3481;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1282',);('up_1277',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;8;1;1;18;10;0;5;0;0;5;0;9;18;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;19;10;5;5;9;18;9
3482;();();();();('down_1297',);('down_1289',);();('up_1184',);();();();();();();();('up_1210',);();('down_1212',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;8;1;3;18;10;0;5;1;0;5;0;9;18;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;21;10;6;5;9;18;11
3483;();();();();();();('up_1187',);();();();();();();();();();('down_1202',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;8;1;3;20;10;0;5;1;1;5;0;9;18;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;23;10;6;6;9;18;11
3484;();('down_1307',);();();();();();();();();();();();();();();();();();();();();();();();();();('up_1250',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;8;1;3;20;10;0;5;1;2;5;0;9;18;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;23;10;6;7;9;19;11
3485;();();();();();();();();();();();();();();('up_1208',);('up_1206',);('down_1207',);('down_1215',);();();();();();();();();('up_1259',);();();();('up_1273',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;9;1;3;20;10;0;5;2;2;5;0;9;18;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;23;10;7;7;9;20;11
3486;();();();();();();();();();();();();();();();('up_1203',);();();();();();();();();();();('up_1258',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;9;1;3;20;10;0;5;3;4;5;0;9;18;3;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;23;10;8;9;9;21;12
3487;('down_1312',);();();();();();();();();();();();();();('up_1204',);();('down_1216',);('down_1223',);();();();();();();();();();('up_1251',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;9;1;3;20;10;0;5;4;4;5;0;9;18;4;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;23;10;9;9;9;22;12
3488;();();();();();();();();();();();();();();();('up_1209',);();();('up_1236',);();();();();();();();();();();();('up_1267',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;10;1;3;20;10;0;5;6;6;6;0;9;18;4;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;23;10;11;12;9;22;12
3489;();('down_1310',);();();();();();();();();();();();();('up_1218',);('up_1195',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();2;2;2;2;2;2;2;2;10;1;3;20;10;0;5;7;6;6;0;9;18;4;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;23;10;12;12;9;22;13
3490;('down_1301',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();3;3;3;3;3;3;3;3;11;1;3;20;10;0;5;8;6;6;0;9;18;4;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;23;10;13;12;9;22;13
3491;();('down_1305',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();3;3;3;3;3;3;3;3;12;1;3;20;10;0;5;8;6;6;0;9;18;4;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;23;10;13;12;9;22;13
3492;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();3;3;3;3;3;3;3;3;13;1;3;20;10;0;5;8;6;6;0;9;18;4;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;23;10;13;12;9;22;13
3493;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();3;3;3;3;3;3;3;3;13;1;3;20;10;0;5;8;6;6;0;9;18;4;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;23;10;13;12;9;22;13
3494;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();3;3;3;3;3;3;3;3;13;1;3;20;10;0;5;8;6;6;0;9;18;4;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;23;10;13;12;9;22;13
3495;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();3;3;3;3;3;3;3;3;13;1;3;20;10;0;5;8;6;6;0;9;18;4;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;23;10;13;12;9;22;13
3496;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;13;1;3;20;10;0;5;8;6;6;0;9;18;4;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;23;10;13;12;9;22;13
3497;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;11;0;1;18;8;0;3;6;4;4;0;7;16;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;23;10;13;12;9;22;13
3498;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;11;0;1;18;8;0;3;6;4;4;0;7;16;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;23;10;13;12;9;22;13
3499;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;11;0;1;18;8;0;3;6;4;4;0;7;16;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;23;10;13;12;9;22;13
3500;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;11;0;1;18;8;0;3;6;4;4;0;7;16;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;23;10;13;12;9;22;13
3501;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;11;0;1;18;7;0;3;6;4;3;0;7;15;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;23;10;13;12;9;22;13
3502;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;9;0;0;16;6;0;1;4;2;2;0;5;14;0;0;9;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;14;23;10;13;12;9;22;13
3503;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;9;0;0;16;6;0;1;4;2;2;0;5;14;0;0;9;1;0;0;0;0;2;0;0;0;0;0;0;1;2;2;0;14;23;10;13;12;9;22;13
3504;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;9;0;0;16;5;0;1;4;2;2;0;5;14;0;0;9;1;2;2;2;0;2;0;0;0;0;1;0;2;2;2;0;14;23;10;13;12;9;22;13
3505;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;7;0;0;14;4;0;0;2;0;0;0;3;12;0;0;7;1;2;2;2;0;4;2;2;0;1;2;0;2;3;2;0;14;23;10;13;12;9;22;13
3506;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;7;0;0;14;4;0;0;2;0;0;0;3;12;0;0;7;1;3;2;2;0;4;2;2;2;2;2;0;3;4;4;0;14;23;10;13;12;9;22;13
3507;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;7;0;0;14;3;0;0;2;0;0;0;3;10;0;0;7;1;4;3;3;0;5;3;4;2;2;4;0;4;4;4;0;14;23;10;13;12;9;22;13
3508;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;5;0;0;13;2;0;0;0;0;0;0;1;10;0;0;6;1;4;4;3;0;6;4;4;3;3;4;0;4;6;5;0;14;23;10;13;12;9;22;13
3509;();();();();();();();();();();();();();();();();();('down_1228',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;5;0;0;12;2;0;0;0;0;0;0;1;10;0;0;5;1;6;4;3;0;6;4;4;4;4;5;0;4;6;6;0;14;23;10;13;12;9;22;13
3510;();();();();();();();();();();();();();();('up_1219',);('up_1205',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;5;0;0;12;1;0;0;0;1;0;0;1;8;0;0;4;1;6;6;3;0;7;6;5;5;4;6;0;4;6;6;0;14;23;10;13;13;9;22;13
3511;();();();();();();();();();();();();();();();();('down_1235',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;3;0;0;10;0;0;0;2;1;0;0;0;8;0;0;3;1;7;6;3;0;8;6;5;6;6;6;0;4;8;7;0;14;23;10;15;13;9;22;13
3512;();();();();();();();();();();();();();();('up_1224',);('up_1213',);('down_1254',);('down_1243',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;3;0;0;10;0;0;0;2;2;0;0;0;8;0;0;3;1;8;8;3;0;9;7;5;6;6;8;0;4;8;8;0;14;23;10;15;14;9;22;13
3513;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;2;0;0;8;0;0;0;4;4;0;0;0;6;0;0;2;0;8;8;3;0;9;8;5;6;6;8;0;4;10;9;0;13;23;9;17;16;9;22;13
3514;();();();();();();();();();();();();();();('up_1222',);();('down_1226',);('down_1252',);();();();();();();();();();();();();();();('up_1166',);();();();();();();();();();();();('down_1271',);();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;0;0;8;0;0;0;4;3;0;0;0;6;0;0;1;0;10;7;2;0;8;7;4;6;5;8;0;4;8;8;0;13;20;8;15;15;8;20;11
3515;();();();();();();();();();();();();();();();('up_1211',);('down_1232',);('down_1255',);();();();();();();();();();();();();();();();();('up_1168',);('up_1164',);();('down_1290',);();();('down_1291',);();('up_1208',);();();('down_1278',);();();();();();('up_1240',);();();();();();();('up_1257',);('up_1249',);('down_1152',);('down_1171',);();();0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;4;4;0;0;0;4;0;0;1;0;8;8;1;0;8;6;3;4;4;8;0;2;9;9;0;11;19;8;15;14;8;17;11
3516;();();();();();();();();();();();();();();('up_1221',);('up_1217',);();();();();();();();();();();();();();();();();();();();();('down_1295',);();();();();('down_1289',);();('up_1210',);('down_1272',);();('up_1229',);('up_1231',);('down_1256',);('down_1263',);();();('down_1202',);();('up_1259',);('up_1250',);();();();();();('down_1180',);();();0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;5;6;0;0;0;4;0;0;0;0;8;9;1;0;7;6;1;3;5;6;0;2;8;9;0;10;19;7;13;15;6;16;10
3517;();();();();();();();();();();();();();();();();('down_1246',);('down_1260',);();();();();();();();();();();();();();();();();();();();('down_1308',);();();();();();();();('down_1286',);();();();('down_1264',);('up_1245',);('up_1234',);();('down_1212',);();();();();('up_1266',);();('down_1156',);();();();0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;4;0;0;0;2;0;0;0;0;8;9;0;0;6;6;1;2;4;6;0;0;9;8;0;9;17;6;13;12;6;14;9
3518;();();();();();();();();();();();();();();('up_1220',);('up_1214',);();();();();();();();();();();();();();();();();();();('up_1170',);();('down_1281',);();();();('down_1297',);();();('up_1206',);('down_1269',);();('up_1227',);('up_1230',);('down_1265',);();();();();();('up_1258',);('up_1251',);();();();('up_1253',);();();();();0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;5;0;0;0;2;0;0;0;0;8;9;0;0;4;7;1;1;5;5;0;0;8;9;0;8;16;4;13;13;5;12;9
3519;();();();();();();();();();();();();();();();();('down_1237',);();();();();();();();();();();();();();();();();();();('up_1167',);();('down_1316',);();();();();('up_1204',);();();('down_1288',);();();();();();('up_1238',);('down_1207',);('down_1215',);();();();();('up_1270',);('up_1268',);('down_1178',);('down_1159',);();();0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;4;0;0;0;1;0;0;0;0;7;9;0;0;4;6;0;0;4;3;0;0;9;7;0;7;15;4;12;10;3;12;7
3520;();();();();();();();();();();();();();();();();();('down_1239',);();();();();();();();();();();();();();();();();('up_1174',);();('down_1306',);();();();();();('up_1218',);('up_1203',);('down_1274',);();('up_1236',);();('down_1262',);();('up_1247',);('up_1241',);('down_1216',);('down_1223',);();();();();();();();();();();0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;3;0;0;0;0;0;0;0;0;6;8;0;0;3;7;0;0;6;3;0;0;8;6;0;6;14;3;12;11;3;10;6
3521;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1173',);();('down_1304',);();();();();();();();('down_1283',);();('up_1225',);();();();();();();();();();();();('up_1261',);('down_1176',);('down_1181',);();();0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;3;0;0;0;0;0;0;0;0;5;9;0;0;2;6;0;0;6;1;0;0;9;6;0;5;13;2;10;11;1;10;6
3522;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1175',);();('down_1315',);();();();();();('up_1195',);('up_1209',);('down_1280',);();();();();();('up_1244',);('up_1248',);();('down_1228',);();();();();('up_1279',);();();();();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;4;8;0;0;0;7;0;0;6;1;0;0;8;4;0;4;12;0;9;10;1;8;4
3523;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1172',);();('down_1307',);();();();();();('up_1205',);();('down_1275',);();();();();();();('down_1235',);();();();();();();('up_1277',);('down_1182',);('down_1188',);();();0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;8;0;0;0;6;0;0;7;0;0;0;8;3;0;3;10;0;8;9;0;8;3
