timestamp;e1Detector_E12_0_0;e1Detector_E12_1_1;e1Detector_E32_1_2;e1Detector_E32_0_3;e1Detector_E23_0_4;e1Detector_E23_1_5;e1Detector_E43_1_6;e1Detector_E43_0_7;e1Detector_E34_0_8;e1Detector_E34_1_9;e1Detector_E54_1_10;e1Detector_E54_0_11;e1Detector_E45_0_12;e1Detector_E45_1_13;e1Detector_E65_1_14;e1Detector_E65_0_15;e1Detector_E56_0_16;e1Detector_E56_1_17;e1Detector_E76_1_18;e1Detector_E76_0_19;e1Detector_E67_0_20;e1Detector_E67_1_21;e1Detector_E87_1_22;e1Detector_E87_0_23;e1Detector_E78_0_24;e1Detector_E78_1_25;e1Detector_E98_1_26;e1Detector_E98_0_27;e1Detector_E89_0_28;e1Detector_E89_1_29;e1Detector_E09_1_30;e1Detector_E09_0_31;out_e1Detector_E21_0_0;out_e1Detector_E21_1_1;out_e1Detector_E32_1_2;out_e1Detector_E32_0_3;out_e1Detector_E23_0_4;out_e1Detector_E23_1_5;out_e1Detector_E43_1_6;out_e1Detector_E43_0_7;out_e1Detector_E34_0_8;out_e1Detector_E34_1_9;out_e1Detector_E54_1_10;out_e1Detector_E54_0_11;out_e1Detector_E45_0_12;out_e1Detector_E45_1_13;out_e1Detector_E65_1_14;out_e1Detector_E65_0_15;out_e1Detector_E56_0_16;out_e1Detector_E56_1_17;out_e1Detector_E76_1_18;out_e1Detector_E76_0_19;out_e1Detector_E67_0_20;out_e1Detector_E67_1_21;out_e1Detector_E87_1_22;out_e1Detector_E87_0_23;out_e1Detector_E78_0_24;out_e1Detector_E78_1_25;out_e1Detector_E98_1_26;out_e1Detector_E98_0_27;out_e1Detector_E89_0_28;out_e1Detector_E89_1_29;out_e1Detector_E90_1_30;out_e1Detector_E90_0_31;gneJ0;gneJ2;gneJ3;gneJ4;gneJ5;gneJ6;gneJ7;gneJ8;E12;E32;E23;E43;E34;E54;E45;E65;E56;E76;E67;E87;E78;E98;E89;E09;out_E21;out_E23;out_E32;out_E34;out_E43;out_E45;out_E54;out_E56;out_E65;out_E67;out_E76;out_E78;out_E87;out_E89;out_E98;out_E90;I2;I3;I4;I5;I6;I7;I8;I9
3437;();();();();('down_1314',);();();();();();();();();();();('up_1266',);();();();();('down_1269',);();();();();();();('up_1322',);();();();('up_1328',);('up_1233',);();();();();();();('up_1249',);();();();('up_1261',);();();();('up_1290',);();();();();();();();('up_1319',);();();();('up_1325',);();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;1;2;3;4;4;2;4;4;3;5
3438;();();();();();();();();('down_1309',);();();();('down_1300',);();();();();();();();();();();();('down_1263',);();();();();();();();();();();();();();();();();();();();('down_1307',);();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;3;4;4;3;4;4;3;4
3439;('down_1327',);();();();();();();();();();();();();();();();();();();();();();();('up_1315',);();();();();('down_1253',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1260',);();();('down_1246',);0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;2;4;4;3;4;3;4;5
3440;();();();();('down_1316',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1318',);();();('up_1252',);();();();();();();();();('down_1298',);();();('up_1305',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;3;4;3;3;4;4;4;4
3441;();();();('up_1239',);();();();();();();();('up_1255',);();();();();('down_1277',);();();('up_1299',);();();();();();();();();();();();();();();();();();();();();('down_1313',);();();();();();();();();();();();();();();();();();();('up_1326',);();();();('down_1242',);0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;1;3;3;4;3;2;3;4;3
3442;();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1323',);();();();();();();();('up_1247',);();();();();();();();();();();();('up_1294',);();();();();('down_1274',);();();();('down_1268',);();();();();();();();0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;4;3;4;2;4;3;3;3
3443;();();();('up_1244',);();();();();('down_1310',);();();();();();();();();();();();('down_1271',);();();();();();();();();();();('up_1329',);();();();();();();();();();();();('up_1265',);('down_1308',);();();();();();();();();();();('up_1321',);();();();();();();();();0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;5;3;3;2;4;2;4;4
3444;();();();();();();();();();();();('up_1256',);();();();();();();();();();();();();('down_1264',);();();();('down_1258',);();();();();();();();('down_1320',);();();();();();();();();();();();();();();('up_1312',);();();();();();();();();('down_1262',);();();('down_1250',);0;0;0;0;0;0;0;0;0;2;1;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;4;3;4;2;4;3;4;3
3445;('down_1336',);();();();();();();();();();();();('down_1303',);();();('up_1267',);();();();();();();();('up_1319',);();();();();();();();();('up_1237',);();();();();();();();();();();();();();();();();();();();('down_1276',);();();();();();();();();();();();0;0;0;0;0;0;0;0;0;2;0;0;1;2;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;3;3;4;3;2;4;4;4
3446;();();();();('down_1317',);();();();();();();();();();();();('down_1278',);();();('up_1302',);('down_1272',);();();();();();();();();();();('up_1330',);();();();();();();();('up_1254',);();();();();();();();('up_1297',);();();();();();();();();();();();('up_1328',);();();();();0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;2;1;1;1;1;0;0;1;0;0;1;0;1;4;2;4;4;3;3;3;3
3447;();();();('up_1245',);();();();();();();();();('down_1301',);();();('up_1270',);();();();();();();();();();();();();();();();();();();();('up_1248',);();();();();('down_1314',);();();('up_1266',);('down_1309',);();();();();();();();();();();('up_1322',);('down_1269',);();();();();();();();0;0;0;0;0;0;0;0;1;1;1;0;1;1;2;2;1;1;2;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;0;0;1;0;1;5;2;3;5;4;4;3;4
3448;();();();();();();();('up_1251',);('down_1311',);();();();();();();();();();();();();();();();();();();('up_1324',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1263',);();();('down_1253',);0;0;0;0;0;0;0;0;1;1;1;1;0;1;2;2;1;1;1;1;0;1;1;1;2;1;0;1;1;1;0;0;1;1;1;0;1;0;1;0;5;3;3;4;4;4;3;3
3449;();();();();();();();();();();();('up_1257',);();();();();();();();();();();();();();();();();('down_1259',);();();();();();();();('down_1327',);();();();();();();();();();();();('down_1300',);();();('up_1315',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;0;2;1;1;1;1;0;0;1;0;1;2;0;0;1;2;1;0;0;1;1;0;1;1;1;1;0;4;3;4;4;4;3;3;3
3450;();();();();();();();('up_1249',);();();();();('down_1306',);();();();('down_1283',);();();();();();();('up_1321',);('down_1268',);();();();();();();();();();();();();();();();('down_1316',);();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;0;1;0;1;1;1;1;2;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;4;3;4;4;4;3;4;4
3451;('down_1337',);();();();('down_1318',);();();();();();();();();();();();();();();('up_1304',);();();();();();();();();();();();();('up_1239',);();();();();();();('up_1255',);();();();();();();();();();();();();('down_1277',);();();();();();();();();();();();0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;1;3;3;4;5;4;4;4;4
3452;();();();();();();();();();();();();();();();();();();();();('down_1273',);();();();();();();();();();();('up_1331',);();();();();();();();();();();();();();();();('up_1299',);();();();();();();();('up_1323',);();();();();();();();();0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;2;1;1;1;1;2;0;1;1;1;3;4;4;5;4;5;3;4
3453;();();();('up_1247',);();();();('up_1252',);();();();();();();();();();();();();();();();();();();();('up_1325',);();();();();('up_1244',);();();();();();();();();();();();('down_1310',);();();();();();();();();();();();('down_1271',);();();('up_1329',);();();();();0;0;0;0;0;0;0;0;1;0;1;2;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;0;1;1;3;5;3;5;4;4;2;4
3454;();();();();();();();();('down_1313',);();();('up_1261',);();();();();();();();();();();();('up_1322',);('down_1269',);();();();();();();();();();();();();();();('up_1256',);();();();();();();();();();();();();();();();();();();();();('down_1264',);();();('down_1258',);0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;2;2;1;1;0;1;1;0;1;0;4;5;3;5;4;3;3;3
3455;('down_1340',);();();();();();();();();();();();('down_1307',);();();();('down_1285',);();();();();();();();();();();();('down_1260',);();();();();();();();('down_1336',);();();();();();();('up_1267',);();();();();('down_1303',);();();('up_1319',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;3;5;4;3;3;4;4;3
3456;();();();();('down_1320',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1317',);();();();();();();('up_1302',);();();();();();();();();();();();('up_1330',);();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;2;0;1;1;0;2;0;1;1;0;1;1;0;1;3;5;4;3;3;3;4;3
3457;();();();();();();();();();();();();();();();('up_1275',);();();();('up_1305',);();();();();();();();();();();();('up_1332',);('up_1245',);();();();();();();();();();();('up_1270',);();();();();();();();();('down_1278',);();();('up_1324',);('down_1272',);();();();();();();();0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;3;4;4;2;3;3;3;3
3458;();();();('up_1248',);();();();('up_1254',);();();();();();();('up_1279',);();();();();();();();();();();();();('up_1326',);();();();();();();();('up_1251',);();();();();();();();();('down_1311',);();();();('down_1301',);();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;2;1;0;0;0;1;1;1;1;1;0;1;1;1;4;4;2;3;4;3;4;4
3459;();();();();();();();();();();();();();();();();();();();();('down_1274',);();();('up_1323',);();();();();();();();();();();();();();();();('up_1257',);();();();();();();();();();();();();();();();();();();();();('down_1268',);();();('down_1259',);0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;2;1;1;0;0;0;1;1;1;1;1;2;1;0;1;0;1;1;1;1;1;1;0;1;0;4;5;2;4;4;3;3;3
3460;();();();();();();();();('down_1314',);();();();();();();();('down_1287',);();();();();();();();();();();();();();();();();();();('up_1249',);();();();();();();();();();();();();();();();('up_1321',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;4;4;3;3;2;4;3;3
3461;();();();();('down_1327',);();();();();();();('up_1265',);('down_1308',);();();();();();();('up_1312',);();();();();('down_1271',);();();();('down_1262',);();();();();();();();('down_1337',);();();();();();();();();();();('up_1304',);('down_1306',);();();();('down_1283',);();();();();();();();();();();();0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;2;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;1;3;4;4;3;3;3;4;3
3462;('down_1341',);();();();();();();();();();();();();();();('up_1280',);();();();();();();();();();();();();();();();();();();();();();();();();('down_1318',);();();();();();();();();();();();();();();();('down_1273',);();();('up_1331',);();();();();0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;1;3;3;4;4;4;3;4;3
3463;();();();();();();();();('down_1316',);();();();();();();();();();();();('down_1276',);();();();();();();('up_1328',);();();();();('up_1247',);();();('up_1252',);();();();();();();();();();();();();();();();();();();();('up_1325',);();();();();();();();();0;0;0;0;0;0;0;0;1;0;1;0;2;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;3;3;4;5;4;4;4;3
3464;();();();();();();();('up_1255',);();();();();();();();();();();();();();();();();('down_1272',);();();();();();();('up_1333',);();();();();();();();('up_1261',);();();();();('down_1313',);();();();();();();('up_1322',);();();();();();();();();('down_1269',);();();();0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;2;1;1;1;0;0;1;0;1;1;3;4;3;5;4;3;3;4
3465;('down_1342',);();();();();();();();();();();('up_1266',);('down_1309',);();();();('down_1289',);();();();();();();('up_1324',);();();();();('down_1263',);();();();();();();();('down_1340',);();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1260',);0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;2;0;1;0;1;1;1;0;1;0;2;3;3;4;3;4;4;4
3466;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1320',);();();();();();();();('down_1307',);();();();('down_1285',);();();();();();();();();();();();0;0;0;0;0;0;0;0;2;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;2;0;1;1;1;1;1;1;0;1;3;3;4;5;4;4;4;3
3467;();();();();('down_1336',);();();('up_1256',);();();();();();();();();();();();('up_1315',);();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1305',);();();();();();();();();();();();('up_1332',);();();();();0;0;0;0;0;0;0;0;1;0;1;2;1;1;1;0;1;1;0;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;2;5;4;4;4;4;3;3
3468;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1248',);();();('up_1254',);();();();();();();();('up_1275',);();();();();();();();();();();();('up_1326',);();();();();();();();();0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;1;2;1;1;1;1;1;1;1;1;0;1;2;4;4;3;4;3;3;3
3469;();();();('up_1251',);();();();();('down_1317',);();();();();();();();('down_1291',);();();();('down_1277',);();();();('down_1273',);();();('up_1329',);();();();('up_1334',);();();();();();();();();();();('up_1279',);();();();();();();();();();();();();();('down_1274',);();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;2;1;1;3;4;4;3;4;3;3;3
3470;();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1264',);();();();();();();();();();();('up_1265',);();();();();('down_1314',);();();();();();();('up_1323',);('down_1287',);();();();();();();();();();();();0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;3;3;3;3;4;3;4;3
3471;();();();();();();();();();();();();('down_1310',);();();();();();();();();();();('up_1325',);();();();();();();();();();();();();();();();();('down_1327',);();();();();();();();('down_1308',);();();();();();();();();();();();('down_1271',);();();('down_1262',);0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;0;2;1;0;1;1;1;1;0;1;1;1;1;1;1;1;3;3;3;3;3;4;4;4
3472;('down_1345',);();();('up_1249',);();();();('up_1257',);();();();();();();();();();();();('up_1319',);();();();();();();();();();();();();();();();();('down_1341',);();();();();();();('up_1280',);();();();('up_1312',);();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;2;0;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;2;1;1;0;0;1;0;1;1;0;0;1;1;1;4;4;2;2;3;3;3;4
3473;();();();();('down_1337',);();();();();();();('up_1267',);();();();('up_1282',);();();();();();();();();();();();('up_1330',);();();();('up_1335',);();();();();();();();();();();();();('down_1316',);();();();();();();();();();();('up_1328',);('down_1276',);();();('up_1333',);();();();();0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;1;0;1;1;2;1;1;0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;4;4;2;2;4;3;4;3
3474;();();();('up_1252',);();();();();('down_1318',);();();();();();();();();();();();('down_1278',);();();();();();();();();();();();();();();('up_1255',);();();();();();();();();();();();();();();();();();();();();();();();();('down_1272',);();();();0;0;0;0;0;0;0;0;1;2;1;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;5;4;3;3;4;2;3;3
3475;();();();();();();();();();();();('up_1270',);();();();();('down_1292',);();();();();();();('up_1326',);();();();();();();();();();();();();();();();('up_1266',);();();();();();();();();('down_1309',);();();('up_1324',);();();();();();();();();();();();('down_1263',);0;0;0;0;0;0;0;0;1;2;1;1;1;2;0;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;0;4;4;4;2;3;3;3;3
3476;('down_1348',);();();();();();();();();();();();('down_1311',);();();();();();();();();();();();();();();();('down_1268',);();();();();();();();('down_1342',);();();();();();();();();();();();();();();();('down_1289',);();();();();();();();();();();();0;0;0;0;0;0;0;0;0;2;1;0;1;2;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;4;2;4;3;3;4;3;3
3477;();();();();('down_1340',);();();('up_1261',);();();();();();();('up_1284',);();();();();('up_1321',);();();();();('down_1274',);();();();();();();();();();();('up_1256',);();();();();('down_1336',);();();();();();();('up_1315',);();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;5;4;4;3;3;4;4;4
3478;();();();();();();();();();();();();();();();('up_1281',);();();();();('down_1283',);();();();();();();('up_1331',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;1;1;0;2;1;1;1;4;4;3;4;4;3;4;4
3479;();();();();();();();();('down_1320',);();();();();();();();();();();();();();();();();();();();();();();('up_1338',);('up_1251',);();();();();();();();();();();();('down_1317',);();();();();();();();();();();('up_1329',);('down_1277',);();();();('down_1273',);();();();0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;2;0;1;1;1;1;1;1;1;2;1;1;1;1;0;1;1;1;0;1;0;1;0;1;1;4;4;4;5;3;4;3;4
3480;();();();('up_1254',);();();();();();();();();();();();();();();();();();();();('up_1328',);('down_1276',);();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1291',);();();();();();();('up_1334',);();();();('down_1264',);0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;2;0;1;1;0;1;1;1;1;2;1;1;1;2;1;1;0;1;0;0;1;1;0;1;0;5;4;4;4;3;3;3;3
3481;();();();();();();();();();();();();('down_1313',);();();();('down_1293',);();();();();();();();();();();();('down_1269',);();();();();();();();();();();();();();();();();();();();('down_1310',);();();('up_1325',);();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;1;1;1;1;1;1;1;2;0;0;1;2;1;1;1;1;1;1;1;1;0;1;0;4;3;4;4;3;4;4;4
3482;();();();();();();();();();();();();();();();('up_1286',);();();();('up_1322',);();();();();();();();();();();();();('up_1249',);();();('up_1257',);('down_1345',);();();();();();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;0;1;1;1;0;1;1;1;3;2;4;5;4;4;3;4
3483;('down_1350',);();();();();();();('up_1265',);();();();();();();();();();();();();('down_1285',);();();();();();();('up_1332',);();();();();();();();();();();();('up_1267',);('down_1337',);();();('up_1282',);();();();('up_1319',);();();();();();();();('up_1330',);();();();('up_1335',);();();();();0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;3;3;3;5;4;4;3;3
3484;();();();();('down_1341',);();();();('down_1327',);();();();();();();();();();();();();();();();();();();();();();();('up_1339',);('up_1252',);();();();();();();();();();();();('down_1318',);();();();();();();();();();();();('down_1278',);();();();();();();();0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;2;1;1;1;1;1;1;1;1;1;3;4;2;5;4;4;4;4
3485;();();();('up_1255',);();();();();();();();();();();();();('down_1295',);();();();();();();();();();();();();();();();();();();();();();('up_1270',);();();();();();();();();();();();();('up_1326',);('down_1292',);();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;2;0;1;0;0;1;1;1;1;1;4;4;2;4;3;3;4;4
3486;();();();();();();();();();();('up_1279',);('up_1275',);();();();();();();();();();();();('up_1329',);('down_1277',);();();();();();();();();();();();('down_1348',);();();();();();();();();();();();('down_1311',);();();();();();();();();();();();('down_1274',);();();('down_1268',);0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;1;2;0;1;0;1;1;1;1;1;1;3;2;3;4;4;3;3;3
3487;('down_1353',);();();();('down_1342',);();();();();();();();('down_1314',);();();('up_1288',);();();();('up_1323',);();();();();();();();();('down_1271',);();();();();();();('up_1261',);();();();();('down_1340',);();();();();();();();();();();();();();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;0;1;2;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;1;1;4;2;4;4;3;4;3;3
3488;();();();('up_1256',);();();();('up_1266',);();();();();();();();();();();();();('down_1287',);();();();();();();();();();();('up_1343',);();();();();();();();();();();();('up_1284',);('down_1320',);();();('up_1321',);();();();();();();();('up_1331',);('down_1283',);();();();();();();();0;0;0;0;0;0;0;0;1;2;1;1;0;2;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;0;1;5;4;3;4;4;4;3;4
3489;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('up_1281',);();();();();();();();();();();();();();();();('up_1338',);();();();();0;0;0;0;0;0;0;0;1;1;1;1;0;2;1;1;0;1;1;1;1;0;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;4;4;3;4;4;4;3;4
3490;();();();();();();();();('down_1336',);();();('up_1280',);('down_1316',);();();();('down_1296',);();();();();();();('up_1330',);();();();('up_1333',);();();();();('up_1254',);();();();();();();();();();();();();();();();();();();('up_1328',);();();();();();();();();('down_1276',);();();();0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;4;4;5;4;4;3;3;3
3491;('down_1355',);();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1272',);();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1269',);0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;0;1;0;1;1;0;1;2;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;4;4;5;4;3;4;3;4
3492;();();();();();();();();();();();();();();();('up_1290',);();();();('up_1324',);();();();();('down_1278',);();();();();();();();();();();();();();();();();();();('up_1286',);();();();('up_1322',);('down_1313',);();();();('down_1293',);();();();();();();();();();();();0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;1;1;1;1;0;1;1;0;1;2;1;1;0;0;1;1;1;1;1;1;0;4;3;5;3;3;4;4;4
3493;();();();('up_1257',);('down_1345',);();();();();();();();();();();();();();();();('down_1289',);();();();();();();();();();();();();();();('up_1265',);('down_1350',);();();();();();();();('down_1327',);();();();();();();();();();();('up_1332',);('down_1285',);();();();();();();();0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;2;1;1;1;2;0;1;1;1;1;1;1;0;1;1;1;5;2;4;4;4;3;3;3
3494;();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();();('down_1341',);();();();();();();();();();();();();();();();();();();('up_1339',);();();();();0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;2;0;1;1;1;1;1;1;0;1;1;1;4;3;4;4;4;4;3;3
3495;();();();();();();();();();();();();();();();();('down_1298',);();();();();();();('up_1331',);();();();();();();();('up_1344',);('up_1255',);();();();();();();();();();();();();();();();();();();();('down_1295',);();();();();();();();();();();();0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;1;0;1;0;0;1;1;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;4;3;3;4;3;4;3;4
3496;();();();();();();();('up_1267',);('down_1337',);();();();('down_1317',);();();();();();();();();();();();('down_1283',);();();();('down_1273',);();();();();();();();();();('up_1279',);('up_1275',);();();();();();();();();();();();();();();();();();();();();('down_1277',);();();();0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;2;1;1;1;1;1;0;1;2;3;3;3;3;4;4;3;5
3497;('down_1357',);();();();();();('up_1270',);();();();();();();();();('up_1294',);();();();();('down_1291',);();();();();();();('up_1334',);();();();();();();();();('down_1353',);();();();('down_1342',);();();('up_1288',);();();();('up_1323',);();();();('up_1329',);();();();();();();();();();();();('down_1271',);0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;2;1;1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;1;1;0;1;3;2;3;3;3;4;3;3
